amendment_indicator,amendment_indicator_desc,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_party,category_code,category_code_full,comm_dt,name,committee_id,committee_type,designation,designation_full,party,party_full,state,city,cycle,is_active,organization_type,organization_type_full,treasurer_name,affiliated_committee_name,filing_frequency,expenditure_amount,expenditure_date,expenditure_description,dissemination_date,support_oppose_indicator,election_type,election_type_full,fec_election_type_desc,fec_election_year,entity_type,entity_type_desc,payee_first_name,payee_last_name,payee_middle_name,payee_city,payee_occupation,file_number,filing_form,image_number,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,original_sub_id,pdf_url,report_type,report_year,schedule_type,schedule_type_full,sub_id,transaction_id,conduit_committee_id,conduit_committee_name,conduit_committee_city,conduit_committee_state
N,,,MICHAEL,H6LA05242,ECHOLS,CHARLES,"ECHOLS, MICHAEL CHARLES",H,,05,LA,REP,,,,GOPAC ELECTION FUND,C00559740,W,U,Unauthorized,,,VA,ARLINGTON,2026,True,,,"JOHNSON, MELODIE",NONE,M,19365.49,2026-04-22,DIRECT MAIL,2026-04-22,S,P2026,,,,,,,,,BELLAIRE,,1970814,F24,202604229866681771,24,4042420261482795002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866681771,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438005,SE24.1043,,,,
N,,,MANNY,H6CO08013,RUTINEL,,"RUTINEL, MANNY",H,,08,CO,DEM,004,Advertising Expenses ,,LATINO VICTORY PROJECT,C90015181,I,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,,,Q,26574.28,2026-04-22,DIRECT MAIL SERVICES,,S,P2026,PRIMARY,,,,,,,,BROOKLYN,,1970957,F5,202604239866687869,,4042420261482796001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866687869,48,2026,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4042420261482799010,F57.000003,,,,
N,,,YOUNG,H8CA39240,KIM,,"KIM, YOUNG",H,,40,CA,REP,004,Advertising Expenses ,,AMERICANS 4 SECURITY PAC,C00733352,O,U,Unauthorized,,,WI,PLOVER,2026,True,,,"KARAS, MATTHEW",NONE,Q,200082.38,2026-04-22,MEDIA BUY: 4/28->5/2 CABLE/DIGITAL/RADIO,2026-04-23,O,P2026,,,,,,,,,JACKSONVILLE,,1970703,F24,202604229866668073,24,4042220261482532010,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668073,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761207,SE.4616,C00733352,,,
N,,,HARRIET,S6WY00209,HAGEMAN,,"HAGEMAN, HARRIET",S,,00,WY,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,130.03,2026-04-22,IE- HAGEMAN - DONATION PROCESSING,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970702,F24,202604229866668072,24,4042220261482532009,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668072,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761206,E25180E3950AD488A9D9,C00448696,,,
N,,,HARRIET,S6WY00209,HAGEMAN,,"HAGEMAN, HARRIET",S,,00,WY,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,6793.56,2026-04-22,IE-HAGEMAN-DIRECT MAIL PRODUCTION,2026-04-20,S,P2026,,,,,,,,,LYNCHBURG,,1970702,F24,202604229866668071,24,4042220261482532009,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668071,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761204,E68F26B07EF1A46DBBF8,,,,
N,,,BILL,S0TN00169,HAGERTY,,"HAGERTY, BILL",S,,00,TN,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,137.33,2026-04-22,IE- HAGERTY - DONATION PROCESSING,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970701,F24,202604229866668066,24,4042220261482532008,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668066,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761195,EF482601025374CDA8E6,C00448696,,,
N,,,BILL,S0TN00169,HAGERTY,,"HAGERTY, BILL",S,,00,TN,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,6793.56,2026-04-22,IE-HAGERTY-DIRECT MAIL PRODUCTION,2026-04-20,S,P2026,,,,,,,,,LYNCHBURG,,1970701,F24,202604229866668065,24,4042220261482532008,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668065,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761194,E2C174F637DB146EA94C,,,,
N,,,ROGER,S0KS00315,MARSHALL,W,"MARSHALL, ROGER W",S,,00,KS,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,134.33,2026-04-22,IE- MARSHALL - DONATION PROCESSING,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970700,F24,202604229866668060,24,4042220261482532007,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668060,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761184,E107577D51F324E7CB6C,C00448696,,,
N,,,ROGER,S0KS00315,MARSHALL,W,"MARSHALL, ROGER W",S,,00,KS,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,6793.56,2026-04-22,IE-MARSHALL-DIRECT MAIL PRODUCTION,2026-04-20,S,P2026,,,,,,,,,LYNCHBURG,,1970700,F24,202604229866668060,24,4042220261482532007,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668060,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761183,E27C010212B8F4A2788C,,,,
N,,,RICK,S8FL00273,SCOTT,SEN,"SCOTT, RICK SEN",S,,00,FL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,30.9,2026-04-22,IE- SCOTT - DONATION PROCESSING,2026-04-22,S,P2030,,,,,,,,,WASHINGTON,,1970699,F24,202604229866668055,24,4042220261482532006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668055,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761174,E5D5B8DAACE3442DB8EF,C00448696,,,
N,,,ASHLEY,S6FL00640,MOODY,,"MOODY, ASHLEY",S,,00,FL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,160.53,2026-04-22,IE- MOODY - DONATION PROCESSING,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970699,F24,202604229866668053,24,4042220261482532006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668053,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761170,E87724CCB5A284D1D924,C00448696,,,
N,,,ASHLEY,S6FL00640,MOODY,,"MOODY, ASHLEY",S,,00,FL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,6793.56,2026-04-22,IE-MOODY-DIRECT MAIL PRODUCTION,2026-04-20,S,P2026,,,,,,,,,LYNCHBURG,,1970699,F24,202604229866668052,24,4042220261482532006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668052,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761169,EBAB2AE6FFC6F4D51A6D,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,193.78,2026-04-22,IE- MOORE - DONATION PROCESSING,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970697,F24,202604229866668041,24,4042220261482532005,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668041,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761159,EE61F550973CC41D48CA,C00448696,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,6793.56,2026-04-22,IE-MOORE-DIRECT MAIL PRODUCTION,2026-04-20,S,P2026,,,,,,,,,LYNCHBURG,,1970697,F24,202604229866668041,24,4042220261482532005,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668041,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761158,ED0ECE642985F4714A94,,,,
N,,,RAND,S0KY00156,PAUL,,"PAUL, RAND",S,,00,KY,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,25.0,2026-04-22,IE- PAUL - DONATION PROCESSING,2026-04-22,S,P2028,,,,,,,,,WASHINGTON,,1970694,F24,202604229866668034,24,4042220261482532004,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668034,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761155,EF6F038F56E884B85BDA,C00448696,,,
N,,,NATE,H6KY00302,MORRIS,,"MORRIS, NATE",S,,,KY,,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,164.18,2026-04-22,IE- MORRIS - DONATION PROCESSING,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970694,F24,202604229866668033,24,4042220261482532004,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668033,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761152,EC290CCCFEEFC485898F,C00448696,,,
N,,,NATE,H6KY00302,MORRIS,,"MORRIS, NATE",S,,,KY,,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,6793.56,2026-04-22,IE-MORRIS-DIRECT MAIL PRODUCTION,2026-04-20,S,P2026,,,,,,,,,LYNCHBURG,,1970694,F24,202604229866668032,24,4042220261482532004,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604229866668032,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220261482761150,E75926E464A984135968,,,,
A,,,JOSHUA,S6IA00298,TUREK,,"TUREK, JOSHUA",S,,00,IA,DEM,004,Advertising Expenses ,,VOTEVETS,C00418897,V,U,Unauthorized,,,OR,PORTLAND,2026,True,,,"HEGDAHL, RICK",6 STARS VOTEVETS VICTORY FUND,M,744466.88,2026-04-21,TV ADVERTISING BUY,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1971906,F24,202604309866779307,24,4043020261484517019,,,NON-CONTRIBUTION ACCOUNT,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604309866779307,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4043020261484916045,500013495,,,,
A,,,AMMAR,H8CA50098,CAMPA-NAJJAR,,"CAMPA-NAJJAR, AMMAR",H,,48,CA,DEM,004,Advertising Expenses ,,VOTEVETS,C00418897,V,U,Unauthorized,,,OR,PORTLAND,2026,True,,,"HEGDAHL, RICK",6 STARS VOTEVETS VICTORY FUND,M,6000.0,2026-04-21,TV ADVERTISING PRODUCTION,2026-04-21,S,P2026,,,,,,,,,NEW YORK,,1971906,F24,202604309866779305,24,4043020261484517019,,,NON-CONTRIBUTION ACCOUNT,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604309866779305,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4043020261484916041,500013525,,,,
N,,,STEVEN T,S6AL00450,MARSHALL,,"MARSHALL, STEVEN T",S,,00,AL,REP,,,,ALABAMA STRONG PAC,C00906610,O,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,Q,10000.0,2026-04-21,PRODUCTION COST: TV AD,2026-04-28,S,P2026,,,,,,,,,ARLINGTON,,1971714,F24,202604299866728579,24,4042920261483913018,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604299866728579,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042920261484444184,SE.4172,C00906610,,,
N,,,STEVEN T,S6AL00450,MARSHALL,,"MARSHALL, STEVEN T",S,,00,AL,REP,,,,ALABAMA STRONG PAC,C00906610,O,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,Q,306750.0,2026-04-21,PLACED MEDIA: TV,2026-04-28,S,P2026,,,,,,,,,ARLINGTON,,1971714,F24,202604299866728579,24,4042920261483913018,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604299866728579,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042920261484444183,SE.4171,C00906610,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,ALABAMA FREEDOM FUND,C00930438,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",BARRY MOORE ALABAMA VICTORY,Q,83333.03,2026-04-21,MAIL PRODUCTION/POSTAGE,2026-04-28,S,P2026,,,,,,,,,CHARLESTON,,1971637,F24,202604299866722921,24,4042920261483913007,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604299866722921,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042920261484444113,SE24.6226,,,,
N,,,MARK,S6SC04213,LYNCH,,"LYNCH, MARK",S,,00,SC,REP,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,2000.0,2026-04-21,DIGITAL ADVERTISING,2026-04-22,O,P2026,,,,,,,,,EASLEY,,1971169,F24,202604249866698752,24,4042420261482795048,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866698752,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438311,SE.6440,C00573733,,,
N,,,LINDSEY,P60007697,GRAHAM,O.,"GRAHAM, LINDSEY O.",S,,00,SC,,004,Advertising Expenses ,,SECURITY IS STRENGTH PAC,C00573733,O,U,Unauthorized,,,SC,COLUMBIA,2026,True,,,"HALL, KEVIN",TRUMP,Q,70100.0,2026-04-21,DIGITAL ADVERTISING,2026-04-22,S,P2026,,,,,,,,,EASLEY,,1971169,F24,202604249866698751,24,4042420261482795048,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866698751,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438310,SE.6437,C00573733,,,
N,,,ALEXANDRA,H6TX09140,MEALER,,"MEALER, ALEXANDRA",H,,09,TX,REP,,,,WIN IT BACK PAC,C00844613,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,7096.5,2026-04-21,MAIL PRODUCTION/POSTAGE,2026-04-24,S,R2026,RUNOFF,,,,,,,,CHARLESTON,,1971129,F24,202604249866698005,24,4042420261482795042,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866698005,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438268,SE24.6221,,,,
N,,,BRISCOE,H6TX09124,CAIN,ROWELL,"CAIN, BRISCOE ROWELL III",H,,09,TX,REP,,,,WIN IT BACK PAC,C00844613,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,10828.58,2026-04-21,MAIL PRODUCTION/POSTAGE,2026-04-24,O,R2026,RUNOFF,,,,,,,,CHARLESTON,,1971129,F24,202604249866698005,24,4042420261482795042,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866698005,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438267,SE24.6220,,,,
N,,,JESSI,H0WI03159,EBBEN,,"EBBEN, JESSI",H,,07,WI,REP,,,,NORTHWOODS PAC,C00920199,O,U,Unauthorized,,,WI,SAINT CROIX FALLS,2026,True,,,"WILLIAMS, KATY",NONE,Q,37408.2,2026-04-21,DIRECT MAIL POSTAGE / PRINTING / PRODUCTION,2026-04-24,S,P2026,,,,,,,,,DRIPPING SPRINGS,,1971106,F24,202604249866697924,24,4042420261482795038,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866697924,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438259,WFT20263241122-1,,,,
N,,,RYAN,H6GA10191,MILLSAP,,"MILLSAP, RYAN",H,,10,GA,REP,,,,GETS IT DONE PAC,C00914796,O,U,Unauthorized,,,GA,ATHENS,2026,True,,,"KILGORE, PAUL",TEAM GAINES,Q,30678.08,2026-04-21,DIRECT MAIL,2026-04-22,O,P2026,,,,,,,,,AUSTIN,,1971095,F24,202604249866697884,24,4042420261482795036,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866697884,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438253,SE.4228,C00914796,,,
N,,,DEREK,S6GA00408,DOOLEY,,"DOOLEY, DEREK",S,,00,GA,REP,,,,HARDWORKING AMERICANS INC.,C00828608,O,U,Unauthorized,,,GA,ATHENS,2026,True,,,"KILGORE, PAUL",NONE,M,300000.0,2026-04-21,DIGITAL ADVERTISING,2026-04-22,S,P2026,,,,,,,,,ARLINGTON,,1971091,F24,202604249866697876,24,4042420261482795035,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604249866697876,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438252,E2C7DC7CD151449F4B7C,,,,
N,,,THOMAS,H2KY04121,MASSIE,,"MASSIE, THOMAS",H,,04,KY,REP,,,,MAKE LIBERTY WIN,C00731133,V,U,Unauthorized,,,VA,FAIRFAX,2026,True,,,"CURTIS, ELIZABETH",NONE,Q,2000.0,2026-04-21,CAREY ACCT: MEDIA PRODUCTION,2026-04-22,S,P2026,,,,,,,,,OMAHA,,1971025,F24,202604239866689841,24,4042420261482795025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689841,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438198,E524C20DA28E44B0CBFD,,,,
N,,,THOMAS,H2KY04121,MASSIE,,"MASSIE, THOMAS",H,,04,KY,REP,,,,MAKE LIBERTY WIN,C00731133,V,U,Unauthorized,,,VA,FAIRFAX,2026,True,,,"CURTIS, ELIZABETH",NONE,Q,50000.0,2026-04-21,CAREY ACCT: TV PLACEMENT,2026-04-22,S,P2026,,,,,,,,,OMAHA,,1971025,F24,202604239866689841,24,4042420261482795025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689841,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438197,E9722FDB711904193AD9,,,,
N,,,THOMAS,H2KY04121,MASSIE,,"MASSIE, THOMAS",H,,04,KY,REP,,,,MAKE LIBERTY WIN,C00731133,V,U,Unauthorized,,,VA,FAIRFAX,2026,True,,,"CURTIS, ELIZABETH",NONE,Q,50000.0,2026-04-21,CAREY ACCT: DIGITAL PLACEMENT,2026-04-22,S,P2026,,,,,,,,,HUNTERSVILLE,,1971025,F24,202604239866689840,24,4042420261482795025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689840,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438195,E8FC14B82194F403DA0F,,,,
N,,,ED,H6KY04171,GALLREIN,,"GALLREIN, ED",H,,04,KY,REP,004,Advertising Expenses ,,RJC VICTORY FUND,C00528554,O,U,Unauthorized,,,VA,ALEXANDRIA,2026,True,,,"SATTERFIELD, DAVID",NONE,Q,517470.0,2026-04-21,MEDIA PLACEMENT,2026-04-21,S,P2026,,,,,,,,,NEW YORK,,1971013,F24,202604239866689686,24,4042420261482795024,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689686,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438194,SE.5446,C00528554,,,
N,,,ED,H6KY04171,GALLREIN,,"GALLREIN, ED",H,,04,KY,REP,004,Advertising Expenses ,,RJC VICTORY FUND,C00528554,O,U,Unauthorized,,,VA,ALEXANDRIA,2026,True,,,"SATTERFIELD, DAVID",NONE,Q,8524.5,2026-04-21,MEDIA PRODUCTION,2026-04-21,S,P2026,,,,,,,,,PHILADELPHIA,,1971013,F24,202604239866689686,24,4042420261482795024,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689686,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438193,SE.5445,C00528554,,,
N,,,ED,H6KY04171,GALLREIN,,"GALLREIN, ED",H,,04,KY,REP,,,,UNITED DEMOCRACY PROJECT ('UDP'),C00799031,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"D'ALESSIO, CHRISTOPHER",NONE,M,110100.95,2026-04-21,MEDIA PLACEMENT/PRODUCTION,2026-04-21,S,P2026,,,,,,,,,ALEXANDRIA,,1971011,F24,202604239866689672,24,4042420261482795023,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689672,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438192,E1E31E283B4DA4B7D9A3,,,,
N,,,THOMAS,H2KY04121,MASSIE,,"MASSIE, THOMAS REP.",H,,04,KY,REP,,,,UNITED DEMOCRACY PROJECT ('UDP'),C00799031,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"D'ALESSIO, CHRISTOPHER",NONE,M,623905.39,2026-04-21,MEDIA PLACEMENT/PRODUCTION,2026-04-21,O,P2026,,,,,,,,,ALEXANDRIA,,1971011,F24,202604239866689672,24,4042420261482795023,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866689672,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438191,EF6D7197488C940EAB89,,,,
N,,,MICAH,H6NY12172,LASHER,CHARLES,"LASHER, MICAH CHARLES",H,,12,NY,DEM,,,,STAND FOR NEW YORK PAC,C00936591,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"SCHRADER, JACOB",NONE,Q,10000.0,2026-04-21,MEDIA PRODUCTION COSTS - ESTIMATE,2026-04-21,S,P2026,,,,,,,,,GRAND RAPIDS,,1970974,F24,202604239866688246,24,4042420261482795020,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866688246,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438179,500004408,,,,
N,,,MICAH,H6NY12172,LASHER,CHARLES,"LASHER, MICAH CHARLES",H,,12,NY,DEM,,,,STAND FOR NEW YORK PAC,C00936591,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"SCHRADER, JACOB",NONE,Q,365000.0,2026-04-21,MEDIA BUY - ESTIMATE,2026-04-21,S,P2026,,,,,,,,,WASHINGTON,,1970974,F24,202604239866688246,24,4042420261482795020,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866688246,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438178,500004409,,,,
N,,,JOSHUA,S6IA00298,TUREK,,"TUREK, JOSHUA",S,,00,IA,DEM,004,Advertising Expenses ,,VOTEVETS,C00418897,V,U,Unauthorized,,,OR,PORTLAND,2026,True,,,"HEGDAHL, RICK",6 STARS VOTEVETS VICTORY FUND,M,744466.88,2026-04-21,TV ADVERTISING BUY,2026-04-22,S,P2026,,,,,,,,,WASHINGTON,,1970935,F24,202604239866687329,24,4042420261482795019,,,NON-CONTRIBUTION ACCOUNT,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866687329,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438177,500013495,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,ALABAMA FREEDOM FUND,C00930438,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",BARRY MOORE ALABAMA VICTORY,Q,8000.0,2026-04-21,DIGITAL ADVERTISING,2026-04-22,S,P2026,,,,,,,,,LOS ANGELES,,1970839,F24,202604239866682844,24,4042420261482795006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866682844,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438131,SE24.6216,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,ALABAMA FREEDOM FUND,C00930438,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",BARRY MOORE ALABAMA VICTORY,Q,22000.0,2026-04-21,DIGITAL ADVERTISING,2026-04-22,S,P2026,,,,,,,,,MOUNTAIN VIEW,,1970839,F24,202604239866682844,24,4042420261482795006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866682844,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438130,SE24.6217,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,ALABAMA FREEDOM FUND,C00930438,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",BARRY MOORE ALABAMA VICTORY,Q,10000.0,2026-04-21,DIGITAL ADVERTISING,2026-04-22,S,P2026,,,,,,,,,NEW YORK,,1970839,F24,202604239866682843,24,4042420261482795006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866682843,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438129,SE24.6215,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,ALABAMA FREEDOM FUND,C00930438,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",BARRY MOORE ALABAMA VICTORY,Q,141.67,2026-04-21,MAIL PRODUCTION (FROM ADVANCE LINE 21),2026-04-21,S,P2026,,,,,,,,,WASHINGTON,,1970838,F24,202604239866682842,24,4042420261482795005,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604239866682842,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042420261483438127,SE24.6142,,,,
